,Unnamed: 0,Title,O*NET-SOC Code,Weighted_Labelscore,Sum_Importance_Scores,Absolute_AGI_Importance_Score,Absolute_Non_AGI_Importance_Score,Augmentation_Score,A0,A1,A2,A3,A4,P,Augmentation Rank,Automation Score,Automation Rank,AII,AII Rank,Auto-AII Rank-Diff,Aug-AII Rank-Diff
449,361,Musicians and Singers,27-2042.00,60.905,107.4,73.66,33.74,0.4309215623038538,7,0,4,7,9,2,306,0.5670856610800745,387,0.0689655172413793,450,63,144
450,795,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",51-4072.00,46.38,110.07,83.18,26.89,0.3692340814791917,5,6,5,11,0,2,398,0.4213682202234942,597,0.0689655172413793,451,-146,53
451,855,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124.00,58.525,100.28,87.37,12.91,0.2243313258178256,2,3,1,21,0,2,603,0.5836158755484643,368,0.0689655172413793,452,84,-151
452,119,Web Developers,15-1254.00,83.1825,100.04,92.64,7.4,0.1369975800163738,0,0,2,8,17,2,700,0.8314924030387846,18,0.0689655172413793,453,435,-247
453,851,Medical Appliance Technicians,51-9082.00,19.915,62.75,33.4,29.35,0.4979171759178427,6,2,1,5,0,1,45,0.3173705179282868,731,0.0666666666666666,454,-277,409
454,753,Watch and Clock Repairers,49-9064.00,18.9525,65.08,39.04,26.04,0.4800491400305765,5,4,2,2,1,1,148,0.2912185003073141,763,0.0666666666666666,455,-308,307
455,509,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",33-9092.00,14.1675,61.52,24.43,37.09,0.4788259096389514,8,2,0,4,0,1,153,0.2302909622886866,827,0.0666666666666666,456,-371,303
456,720,"Electrical and Electronics Installers and Repairers, Transportation Equipment",49-2093.00,13.375,54.71,21.68,33.03,0.478480692183284,8,1,2,2,1,1,154,0.2444708462803874,814,0.0666666666666666,457,-357,303
457,899,Parking Attendants,53-6021.00,16.5875,59.25,39.06,20.19,0.4492849222880948,4,5,3,2,0,1,254,0.2799578059071729,776,0.0666666666666666,458,-318,204
458,702,"Derrick Operators, Oil and Gas",47-5011.00,14.855,63.32,21.26,42.06,0.4460470914713299,9,0,1,4,0,1,265,0.2346020214782059,823,0.0666666666666666,459,-364,194
459,494,Bailiffs,33-3011.00,11.5175,63.51,20.63,42.88,0.4386314574210253,9,2,0,3,0,1,288,0.1813493937962525,862,0.0666666666666666,460,-402,172
460,716,"Radio, Cellular, and Tower Equipment Installers and Repairers",49-2021.00,17.94,85.11,26.7,58.41,0.4305933141655367,19,1,0,8,0,2,307,0.2107860415932323,842,0.0666666666666666,461,-381,154
461,417,Obstetricians and Gynecologists,29-1218.00,35.3975,66.3,51.78,14.52,0.3420830859319015,2,0,3,9,0,1,434,0.5338989441930618,441,0.0666666666666666,462,21,28
462,320,"Special Education Teachers, Kindergarten",25-2055.00,13.25,30.0,26.0,4.0,0.231111111111111,2,2,21,3,0,2,592,0.4416666666666666,564,0.0666666666666666,463,-101,-129
463,334,Farm and Home Management Educators,25-9021.00,33.655,56.6,49.51,7.09,0.2191473860330384,1,1,6,2,4,1,611,0.5946113074204947,351,0.0666666666666666,464,113,-147
464,332,Librarians and Media Collections Specialists,25-4022.00,65.3425,108.6,98.25,10.35,0.1724420805225724,1,1,12,10,4,2,656,0.6016804788213629,345,0.0666666666666666,465,120,-191
465,611,New Accounts Clerks,43-4141.00,37.7825,61.24,56.66,4.58,0.1383890346298426,0,1,3,9,1,1,696,0.6169578706727629,320,0.0666666666666666,466,146,-230
466,107,Computer and Information Research Scientists,15-1221.00,43.3,52.03,48.27,3.76,0.1340872511456727,0,0,0,6,8,1,705,0.8322121852777244,17,0.0666666666666666,467,450,-238
467,641,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",45-1011.00,71.87,108.95,101.15,7.8,0.1329339826677991,0,0,6,21,1,2,706,0.6596603946764571,239,0.0666666666666666,468,229,-238
468,54,Wind Energy Development Managers,11-9199.10,38.865,55.81,51.82,3.99,0.1327627546824614,0,0,0,14,0,1,707,0.6963805769575345,171,0.0666666666666666,469,298,-238
469,426,Preventive Medicine Physicians,29-1229.05,44.5375,60.99,56.78,4.21,0.1285257695743897,0,0,0,12,2,1,710,0.7302426627315953,107,0.0666666666666666,470,363,-240
470,653,First-Line Supervisors of Construction Trades and Extraction Workers,47-1011.00,37.5975,60.37,56.45,3.92,0.1214332608348676,0,1,3,10,0,1,715,0.6227844956104026,308,0.0666666666666666,471,163,-244
471,719,"Electric Motor, Power Tool, and Related Repairers",49-2092.00,35.03,119.14,56.81,62.33,0.4989266707413426,14,3,3,8,1,2,31,0.2940238375020984,760,0.064516129032258,472,-288,441
472,631,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43-6014.00,82.7225,117.06,109.82,7.24,0.1160467445349148,0,1,7,12,9,2,718,0.7066675209294379,152,0.064516129032258,473,321,-245
473,741,"Control and Valve Installers and Repairers, Except Mechanical Door",49-9012.00,34.2975,119.78,63.91,55.87,0.4977472474791752,13,6,5,4,2,2,48,0.2863374519953247,768,0.0625,474,-294,426
474,762,"Helpers--Installation, Maintenance, and Repair Workers",49-9098.00,18.1325,59.59,33.160000000000004,26.43,0.4936224574926483,6,4,1,2,2,1,83,0.3042876321530458,749,0.0625,475,-274,392
475,705,"Excavating and Loading Machine and Dragline Operators, Surface Mining",47-5022.00,26.32,64.31,39.38,24.93,0.4747565517388623,5,1,1,8,0,1,170,0.4092676100139947,615,0.0625,476,-139,306
476,866,"Glass Blowers, Molders, Benders, and Finishers",51-9195.04,26.2925,66.3,41.05,25.25,0.4716040030120413,5,3,0,5,2,1,180,0.3965686274509804,636,0.0625,477,-159,297
477,340,Craft Artists,27-1012.00,22.4475,62.06,38.84,23.22,0.4683255909550383,5,3,3,1,3,1,192,0.3617064131485659,678,0.0625,478,-200,286
478,432,Dental Hygienists,29-1292.00,14.5475,68.6,22.24,46.36,0.4381874899064163,10,2,0,1,2,1,289,0.2120626822157434,841,0.0625,479,-362,190
479,493,Forest Fire Inspectors and Prevention Specialists,33-2022.00,25.485,63.66,43.43,20.23,0.4335931766791633,4,3,1,7,0,1,301,0.400329877474081,634,0.0625,480,-154,179
480,246,Hydrologic Technicians,19-4044.00,9.25,16.0,11.0,5.0,0.4296875,4,0,1,5,5,1,310,0.578125,376,0.0625,481,105,171
481,791,"Pourers and Casters, Metal",51-4052.00,32.1975,70.49,48.68,21.81,0.4273475413306216,4,2,1,7,1,1,318,0.4567669172932331,540,0.0625,482,-58,164
482,451,Psychiatric Technicians,29-2053.00,30.525,67.84,50.15,17.69,0.3855290316143422,3,1,5,6,0,1,373,0.4499557783018867,550,0.0625,483,-67,110
483,347,Interior Designers,27-1025.00,37.945,66.4,57.61,8.79,0.2297103625344754,1,1,5,6,2,1,595,0.5714608433734939,382,0.0625,484,102,-111
484,109,Computer User Support Specialists,15-1232.00,34.917500000000004,55.51,48.44,7.07,0.2222854771177183,1,1,5,2,6,1,605,0.6290308052603135,303,0.0625,485,182,-120
485,339,Art Directors,27-1011.00,43.305,66.07000000000001,57.76,8.31,0.2199123352735607,1,0,5,4,5,1,609,0.655441198728621,249,0.0625,486,237,-123
486,609,"Library Assistants, Clerical",43-4121.00,64.37,123.45,111.89,11.56,0.1697449704812743,1,7,13,2,7,2,659,0.5214256784123127,455,0.0625,487,32,-172
487,149,Civil Engineers,17-2051.00,39.185,57.46,53.58,3.88,0.1259311551830606,0,0,1,14,0,1,712,0.6819526627218935,198,0.0625,488,290,-224
488,357,"Umpires, Referees, and Other Sports Officials",27-2023.00,46.74,67.68,63.68,4.0,0.1112172984815207,0,2,1,8,4,1,727,0.6906028368794326,182,0.0625,489,307,-238
489,41,Clinical Research Coordinators,11-9121.01,83.5525,129.96,117.55,12.41,0.172744808853277,1,1,4,24,1,2,654,0.6429093567251462,271,0.0606060606060606,490,219,-164
490,472,Psychiatric Aides,31-1133.00,16.552500000000002,71.54,37.13,34.41,0.4992772136523775,7,4,3,2,0,1,27,0.2313740564719038,825,0.0588235294117647,491,-334,464
491,559,Baggage Porters and Bellhops,39-6011.00,16.7375,70.19,32.35,37.84,0.4969411075439487,8,4,1,1,2,1,52,0.2384598945718763,819,0.0588235294117647,492,-327,440
492,562,Travel Guides,39-7012.00,35.0325,71.73,50.78,20.95,0.4135281303058629,4,0,5,5,2,1,335,0.4883939774153074,499,0.0588235294117647,493,-6,158
493,649,Forest and Conservation Workers,45-4011.00,8.6925,56.41,15.77,40.64,0.4028127316776677,11,1,2,2,0,1,350,0.154095018613721,880,0.0588235294117647,494,-386,144
494,418,"Pediatricians, General",29-1221.00,38.9275,71.43,53.54,17.89,0.3754545768667436,3,0,1,12,0,1,386,0.5449741005179897,426,0.0588235294117647,495,69,109
495,546,Amusement and Recreation Attendants,39-3091.00,24.4375,59.52,46.15,13.37,0.3483431407352007,3,4,4,4,1,1,422,0.4105762768817204,613,0.0588235294117647,496,-117,74
496,242,Biological Technicians,19-4021.00,34.52,66.9,54.79,12.11,0.2964989800273037,2,2,4,7,1,1,505,0.5159940209267563,461,0.0588235294117647,497,36,-8
497,18,Geothermal Production Managers,11-3051.02,42.105,67.37,56.19,11.18,0.2768201735605058,2,0,1,12,1,1,532,0.6249814457473654,305,0.0588235294117647,498,193,-34
498,818,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51-6091.00,28.1325,67.07,56.0,11.07,0.275618922693787,2,7,1,5,1,1,534,0.4194498285373491,602,0.0588235294117647,499,-103,-35
499,260,Rehabilitation Counselors,21-1015.00,36.7675,69.93,65.64,4.29,0.1151671988222826,0,1,10,5,0,1,721,0.5257757757757757,450,0.0588235294117647,500,50,-221
500,12,Computer and Information Systems Managers,11-3021.00,48.985,65.28,61.29,3.99,0.1147710146788496,0,0,1,11,4,1,723,0.7503829656862745,75,0.0588235294117647,501,426,-222
501,137,Business Intelligence Analysts,15-2051.01,53.015,63.46,59.76,3.7,0.109810071167566,0,0,3,1,12,1,728,0.8354081311062086,16,0.0588235294117647,502,486,-226
502,539,First-Line Supervisors of Personal Service Workers,39-1022.00,46.745,69.36,65.43,3.93,0.1069008842087617,0,0,3,12,1,1,731,0.6739475201845444,212,0.0588235294117647,503,291,-228
503,558,Skincare Specialists,39-5094.00,20.3425,78.71000000000001,43.33,35.38,0.4948991278676886,7,3,5,2,0,1,72,0.2584487358658366,796,0.0555555555555555,504,-292,432
504,756,"Coin, Vending, and Amusement Machine Servicers and Repairers",49-9091.00,21.4075,71.19,44.14,27.05,0.4711851645459453,6,6,2,1,2,1,183,0.3007093692934401,755,0.0555555555555555,505,-250,322
505,412,Dermatologists,29-1213.00,30.9225,77.16,50.03,27.13,0.455959064949835,5,2,2,8,0,1,236,0.400758164852255,632,0.0555555555555555,506,-126,270
506,745,"Maintenance Workers, Machinery",49-9043.00,23.0825,69.77,46.15,23.62,0.4478619310784844,5,3,6,3,0,1,262,0.3308370359753476,716,0.0555555555555555,507,-209,245
507,560,Concierges,39-6012.00,29.6125,69.32,46.13,23.19,0.4452429902683358,5,3,2,5,2,1,271,0.4271855164454703,587,0.0555555555555555,508,-79,237
508,655,Boilermakers,47-2011.00,12.53,65.17,19.42,45.75,0.418383816888628,12,1,0,4,0,1,329,0.192266380236305,858,0.0555555555555555,509,-349,180
509,815,"Textile Cutting Machine Setters, Operators, and Tenders",51-6062.00,38.2825,74.2,57.9,16.3,0.3428375266090773,3,2,3,7,2,1,430,0.5159366576819406,462,0.0555555555555555,510,48,80
510,898,Bridge and Lock Tenders,53-6011.00,41.945,82.19,64.17,18.02,0.3423567229972789,3,3,1,9,1,1,433,0.510341890740966,466,0.0555555555555555,511,45,78
511,691,Helpers--Roofers,47-3016.00,3.2275,71.71000000000001,8.54,63.17,0.2098163357692684,15,1,1,0,0,1,620,0.0450076697810626,917,0.0555555555555555,512,-405,-108
512,650,Fallers,45-4021.00,3.295,75.57000000000001,8.719999999999999,66.85,0.2041498418205751,15,1,1,0,0,1,624,0.04360195844912,918,0.0555555555555555,513,-405,-111
513,569,First-Line Supervisors of Non-Retail Sales Workers,41-1012.00,46.225,69.64999999999999,61.84,7.81,0.1991169672586086,1,0,3,10,3,1,630,0.6636755204594401,229,0.0555555555555555,514,285,-116
514,39,Medical and Health Services Managers,11-9111.00,50.695,71.58,67.47,4.11,0.1082428303128968,0,0,1,15,1,1,729,0.7082285554624197,149,0.0555555555555555,515,366,-214
515,34,Biofuels/Biodiesel Technology and Product Development Managers,11-9041.01,48.1775,63.88,60.71,3.17,0.0943234496898339,0,0,0,14,3,1,757,0.7541875391358798,71,0.0555555555555555,516,445,-241
516,683,Sheet Metal Workers,47-2211.00,20.165,72.58,38.59,33.99,0.4979915929371195,8,3,4,2,1,1,43,0.2778313585009644,779,0.0526315789473684,517,-262,474
517,561,Tour Guides and Escorts,39-7011.00,29.1675,75.03,55.04,19.99,0.3908870855673902,4,3,7,3,1,1,369,0.3887445021991204,648,0.0526315789473684,518,-130,149
518,684,Structural Iron and Steel Workers,47-2221.00,10.4825,74.97,12.46,62.51,0.277154870662862,15,0,0,2,1,1,531,0.1398225957049486,884,0.0526315789473684,519,-365,-12
519,362,"Disc Jockeys, Except Radio",27-2091.00,10.75,19.0,16.0,3.0,0.2659279778393353,2,3,5,2,6,1,546,0.5657894736842105,390,0.0526315789473684,520,130,-26
520,415,General Internal Medicine Physicians,29-1216.00,50.3325,78.03,66.08,11.95,0.2593849186611175,2,0,0,15,1,1,553,0.645040369088812,266,0.0526315789473684,521,255,-32
521,59,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",13-1023.00,51.72,74.49,63.7,10.79,0.2477393102650085,2,0,0,12,4,1,578,0.6943213854208619,174,0.0526315789473684,522,348,-56
522,692,Construction and Building Inspectors,47-4011.00,38.78,67.79,58.79,9.0,0.2302738899695029,2,1,4,11,0,1,593,0.5720607759256527,380,0.0526315789473684,523,143,-70
523,523,Baristas,35-3023.01,40.48,77.75999999999999,69.17999999999999,8.58,0.1963293991007468,1,5,4,5,3,1,635,0.5205761316872428,457,0.0526315789473684,524,67,-111
524,576,Insurance Sales Agents,41-3021.00,46.37,75.05,66.95,8.1,0.1925591688596675,1,0,6,9,2,1,639,0.617854763491006,316,0.0526315789473684,525,209,-114
525,328,Tutors,25-3041.00,52.255,74.79,70.65,4.14,0.1045816372485557,0,0,9,1,8,1,734,0.6986896643936354,166,0.0526315789473684,526,360,-208
526,622,Postal Service Clerks,43-5051.00,42.3475,81.29,76.88,4.41,0.1026142588417085,0,4,7,6,1,1,736,0.5209435354902201,456,0.0526315789473684,527,71,-209
527,612,Order Clerks,43-4151.00,63.6325,78.4,74.18,4.22,0.1018584704289877,0,0,1,8,9,1,737,0.8116390306122448,23,0.0526315789473684,528,505,-209
528,220,Industrial Ecologists,19-2041.03,101.1875,131.78,124.74,7.04,0.1011368418705631,0,0,5,18,13,2,740,0.7678517225679162,54,0.0526315789473684,529,475,-211
529,613,"Human Resources Assistants, Except Payroll and Timekeeping",43-4161.00,46.9125,70.8,67.05,3.75,0.1003213875323183,0,0,5,12,1,1,742,0.6626059322033899,231,0.0526315789473684,530,299,-212
530,875,First-Line Supervisors of Passenger Attendants,53-1044.00,13.75,19.0,18.0,1.0,0.0997229916897508,0,0,2,13,3,1,744,0.7236842105263158,120,0.0526315789473684,531,411,-213
531,538,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",39-1014.00,11.0,19.0,18.0,1.0,0.0997229916897508,0,2,7,8,1,1,745,0.5789473684210527,375,0.0526315789473684,532,157,-213
532,532,Maids and Housekeeping Cleaners,37-2012.00,14.3475,79.88,44.88,35.0,0.4923509450455101,8,9,1,1,0,1,88,0.1796131697546319,864,0.05,533,-331,445
533,701,Weatherization Installers and Technicians,47-4099.03,24.205,80.44,48.6,31.84,0.4782942943596395,7,5,3,3,1,1,156,0.3009075087021382,754,0.05,534,-220,378
534,518,"Cooks, Restaurant",35-2014.00,35.19,85.14,51.510000000000005,33.63,0.4779485200597348,7,1,3,6,2,1,160,0.4133192389006342,610,0.05,535,-75,375
535,250,Forest and Conservation Technicians,19-4071.00,30.9825,69.22,46.06,23.16,0.4452760069460996,6,2,1,9,1,1,270,0.4475946258306847,554,0.05,536,-18,266
536,869,Tire Builders,51-9197.00,44.0225,87.92,65.39999999999999,22.52,0.3810665001933268,4,3,0,11,1,1,379,0.5007108735213831,472,0.05,537,65,158
537,676,Paperhangers,47-2142.00,6.14,81.48,20.36,61.12,0.374877240370765,14,4,1,0,0,1,389,0.0753559155621011,915,0.05,538,-377,149
538,751,Medical Equipment Repairers,49-9062.00,38.4925,79.47,63.3,16.17,0.3241434868404083,3,3,4,8,1,1,460,0.4843651692462564,502,0.05,539,37,79
539,338,"Teaching Assistants, Postsecondary",25-9044.00,48.325,74.81,67.17,7.640000000000001,0.1833915803741532,1,2,6,3,7,1,641,0.6459697901350087,263,0.05,540,277,-101
540,344,Fashion Designers,27-1022.00,44.2,76.65,69.19,7.46,0.1757065030303111,1,1,10,3,4,1,650,0.5766470971950424,378,0.05,541,163,-109
541,81,Training and Development Specialists,13-1151.00,56.6825,77.1,72.45,4.65,0.1133476661266632,0,0,5,7,7,1,724,0.7351815823605707,97,0.05,542,445,-182
542,892,Railroad Conductors and Yardmasters,53-4031.00,49.815,81.49,77.17999999999999,4.31,0.1001851619248632,0,2,4,13,0,1,743,0.6113020002454289,325,0.05,543,218,-200
543,607,"Hotel, Motel, and Resort Desk Clerks",43-4081.00,54.182500000000005,88.82,84.32,4.5,0.0961947941539402,0,3,7,4,5,1,752,0.6100258950686783,328,0.05,544,216,-208
544,7,Public Relations Managers,11-2032.00,13.0,20.0,19.0,1.0,0.095,0,0,5,14,0,1,755,0.65,259,0.05,545,286,-210
545,575,Advertising Sales Agents,41-3011.00,57.135,83.23,79.15,4.08,0.093235496672849,0,1,4,10,4,1,760,0.6864712243181544,192,0.05,546,354,-214
546,202,Bioinformatics Scientists,19-1029.01,58.015,70.79,67.35,3.44,0.092466030405625,0,0,3,4,12,1,763,0.8195366577200169,21,0.05,547,526,-216
547,225,Environmental Economists,19-3011.01,60.23,71.54,68.19,3.35,0.0892683734313808,0,0,1,7,11,1,766,0.8419066256639642,13,0.05,548,535,-218
548,623,Postal Service Mail Carriers,43-5052.00,35.05,89.19,71.41,17.78,0.3192187976851022,3,7,5,4,1,1,468,0.3929812759277946,641,0.0476190476190476,549,-92,81
549,268,Clergy,21-2011.00,41.41,87.64,74.91,12.73,0.2483095704367959,2,3,9,5,1,1,576,0.4725011410314924,519,0.0476190476190476,550,31,-26
550,100,"Tax Examiners and Collectors, and Revenue Agents",13-2081.00,58.26,88.53,80.47,8.059999999999999,0.1655076645082274,1,1,1,16,1,1,667,0.6580820060996272,241,0.0476190476190476,551,310,-116
551,94,Personal Financial Advisors,13-2052.00,53.47,80.54,75.92,4.62,0.1081446202868655,0,1,2,16,1,1,730,0.6638937174074994,228,0.0476190476190476,552,324,-178
552,597,Payroll and Timekeeping Clerks,43-3051.00,64.8375,91.09,86.4,4.69,0.0976731460831632,0,0,2,16,2,1,750,0.7117960259084423,136,0.0476190476190476,553,417,-197
553,49,Spa Managers,11-9179.02,61.5425,85.71,81.33,4.38,0.0969821679743418,0,0,7,6,7,1,751,0.7180317349200793,128,0.0476190476190476,554,426,-197
554,130,Information Technology Project Managers,15-1299.09,69.0275,85.16,81.0,4.16,0.0929259564126079,0,0,1,10,9,1,762,0.8105624706434946,26,0.0476190476190476,555,529,-207
555,568,First-Line Supervisors of Retail Sales Workers,41-1011.00,58.6575,87.97,84.11,3.86,0.0839065277570612,0,0,7,10,3,1,772,0.6667898147095601,218,0.0476190476190476,556,338,-216
556,164,Materials Engineers,17-2131.00,64.3275,79.31,76.09,3.22,0.0779036043776957,0,0,0,12,8,1,779,0.8110893960408523,25,0.0476190476190476,557,532,-222
557,366,Editors,27-3041.00,63.21,82.21,79.67,2.54,0.0598837837023243,0,0,3,11,6,1,805,0.7688845639216642,53,0.0476190476190476,558,505,-247
558,820,Upholsterers,51-6093.00,14.435,89.86,40.67,49.19,0.4955051379723704,11,6,4,0,0,1,67,0.1606387714222123,874,0.0454545454545454,559,-315,492
559,813,"Tailors, Dressmakers, and Custom Sewers",51-6052.00,17.7025,89.91,31.85,58.06,0.457509870873852,13,4,0,2,2,1,229,0.1968913357802247,854,0.0454545454545454,560,-294,331
560,825,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041.00,40.1825,92.61,67.3,25.31,0.3972111552066113,5,4,2,10,0,1,359,0.4338894287873879,575,0.0454545454545454,561,-14,202
561,254,Occupational Health and Safety Specialists,19-5011.00,49.37,84.08,69.98,14.1,0.2791500052960298,3,0,4,13,1,1,529,0.5871788772597526,363,0.0454545454545454,562,199,33
562,714,"First-Line Supervisors of Mechanics, Installers, and Repairers",49-1011.00,55.37,80.14,72.65,7.49,0.16945280249207,1,0,3,13,4,1,660,0.6909158971799351,180,0.0454545454545454,563,383,-97
563,205,Biologists,19-1029.04,56.8975,81.14,76.91,4.23,0.0988287193419337,0,0,5,12,4,1,747,0.7012262755730836,162,0.0454545454545454,564,402,-183
564,217,"Environmental Scientists and Specialists, Including Health",19-2041.00,52.675,75.93,72.13,3.8,0.0950829669081313,0,0,4,15,2,1,754,0.6937310680890293,175,0.0454545454545454,565,390,-189
565,874,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,53-1043.00,53.8225,77.98,74.17,3.81,0.0929430218690043,0,0,4,14,3,1,761,0.690209027955886,183,0.0454545454545454,566,383,-195
566,238,Transportation Planners,19-3099.01,63.3425,84.37,80.52,3.85,0.0871000477656391,0,0,0,18,3,1,768,0.7507704160246533,74,0.0454545454545454,567,493,-201
567,464,Athletic Trainers,29-9091.00,30.4025,88.93,53.17,35.76,0.4808366707256098,8,2,7,4,1,1,145,0.3418700101203193,702,0.0434782608695652,568,-134,423
568,757,Commercial Divers,49-9092.00,21.2225,89.25,31.09,58.16,0.4540029407841568,14,1,0,7,0,1,240,0.2377871148459383,821,0.0434782608695652,569,-252,329
569,748,Electrical Power-Line Installers and Repairers,49-9051.00,15.1675,95.91,23.74,72.17,0.3725114562305629,16,1,1,4,0,1,393,0.1581430507767699,876,0.0434782608695652,570,-306,177
570,890,"Rail Yard Engineers, Dinkey Operators, and Hostlers",53-4013.00,50.4275,96.71,73.15,23.56,0.368533393031523,5,3,0,12,2,1,399,0.521430048598904,454,0.0434782608695652,571,117,172
571,526,Dining Room and Cafeteria Attendants and Bartender Helpers,35-9011.00,28.2775,95.91,75.85,20.06,0.3308176920676675,4,12,4,1,1,1,448,0.2948336982587843,759,0.0434782608695652,572,-187,124
572,548,"Locker Room, Coatroom, and Dressing Room Attendants",39-3093.00,33.4,90.76,72.47,18.29,0.3218199685297904,4,8,6,3,1,1,463,0.3680035257822829,672,0.0434782608695652,573,-99,110
573,487,First-Line Supervisors of Correctional Officers,33-1011.00,58.0675,98.93,81.7,17.23,0.2876612156830334,3,1,1,17,0,1,513,0.5869554230263823,364,0.0434782608695652,574,210,61
574,46,Emergency Management Directors,11-9161.00,63.18,88.67,84.24,4.43,0.0949289469233631,0,0,0,22,0,1,756,0.7125296041502199,134,0.0434782608695652,575,441,-181
575,68,Customs Brokers,13-1041.08,65.1875,91.41,87.36,4.05,0.0846857282079711,0,0,2,19,1,1,770,0.713133136418335,133,0.0434782608695652,576,443,-194
576,352,Media Programming Directors,27-2012.03,60.9225,85.28,81.53,3.75,0.0840783775066966,0,0,3,16,3,1,771,0.7143820356472795,130,0.0434782608695652,577,447,-194
577,392,Physical Therapists,29-1123.00,26.485,102.51,50.74,51.77,0.4999495208554236,11,3,5,4,0,1,8,0.2583650375573114,797,0.0416666666666666,578,-219,570
578,348,Merchandise Displayers and Window Trimmers,27-1026.00,42.4425,92.25,73.87,18.38,0.3190882793163974,4,3,10,3,3,1,470,0.4600813008130081,538,0.0416666666666666,579,41,109
579,121,Video Game Designers,15-1255.01,76.22,94.47,90.02,4.45,0.0897720586520762,0,0,4,6,13,1,764,0.8068169789351117,29,0.0416666666666666,580,551,-184
580,574,Retail Salespersons,41-2031.00,55.5,100.58,96.25,4.33,0.0823939583503765,0,6,7,6,4,1,773,0.5517995625372838,416,0.0416666666666666,581,165,-192
581,38,Lodging Managers,11-9081.00,66.83,99.41,95.18,4.23,0.0814809184873783,0,0,7,13,3,1,775,0.6722663715923951,213,0.0416666666666666,582,369,-193
582,524,Waiters and Waitresses,35-3031.00,39.4225,108.54,65.78,42.76,0.4775094017182817,9,5,3,3,4,1,161,0.363207112585222,676,0.04,583,-93,422
583,662,Tile and Stone Setters,47-2044.00,11.4625,102.14,33.07,69.07,0.4378868865759722,16,5,3,0,0,1,291,0.1122234188368905,895,0.04,584,-311,293
584,806,Print Binding and Finishing Workers,51-5113.00,43.075,106.34,76.75,29.59,0.4016613402053286,6,6,6,2,4,1,352,0.4050686477336844,625,0.04,585,-40,233
585,880,Flight Attendants,53-2031.00,43.425,100.77,76.3,24.47,0.3677273955512288,5,3,8,8,0,1,400,0.4309318249479011,580,0.04,586,6,186
586,844,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032.00,43.2175,102.46,78.44,24.02,0.3589482833176396,5,4,7,8,0,1,409,0.421798750731993,596,0.04,587,-9,178
587,292,"Geography Teachers, Postsecondary",25-1064.00,57.585,91.08,84.08,7.0,0.1418974839379261,1,2,9,6,6,1,693,0.6322463768115942,293,0.04,588,295,-105
588,135,Biostatisticians,15-2041.01,73.2075,99.53,95.59,3.94,0.0760379974971079,0,0,3,16,5,1,781,0.7355320004018888,96,0.04,589,493,-192
589,29,Construction Managers,11-9021.00,68.815,96.48,92.7,3.78,0.0752882044998886,0,0,2,20,2,1,782,0.7132566334991708,132,0.04,590,458,-192
590,635,Insurance Claims and Policy Processing Clerks,43-9041.00,65.94,93.91,92.91,1.0,0.0210702056599254,0,0,7,12,5,1,815,0.7021616441273559,161,0.04,591,430,-224
591,698,Rail-Track Laying and Maintenance Equipment Operators,47-4061.00,29.8,99.37,57.1,42.27,0.4888636793605087,10,7,0,8,0,1,113,0.2998893026064204,757,0.0384615384615384,592,-165,479
592,891,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53-4022.00,43.0925,106.65,61.96,44.69,0.4868890862650172,11,1,1,12,0,1,126,0.4040553211439287,626,0.0384615384615384,593,-33,467
593,239,Agricultural Technicians,19-4012.00,49.705,93.88,71.56,22.32,0.362450210214964,5,1,7,8,4,1,403,0.5294524925436728,445,0.0384615384615384,594,149,191
594,663,Cement Masons and Concrete Finishers,47-2051.00,11.1675,91.16,14.89,76.27,0.2733189897418886,21,0,0,4,0,1,537,0.1225043878894251,891,0.0384615384615384,595,-296,58
595,255,Occupational Health and Safety Technicians,19-5012.00,56.23,92.57,85.67,6.9,0.1379644918981921,1,1,8,14,1,1,698,0.6074322134600842,332,0.0384615384615384,596,264,-102
596,63,Environmental Compliance Inspectors,13-1041.01,70.8775,102.92,95.74,7.18,0.1297921145610741,1,1,3,16,4,1,708,0.6886659541391371,187,0.0384615384615384,597,410,-111
597,150,Transportation Engineers,17-2051.01,66.435,95.19,91.28,3.91,0.0787770531335467,0,0,4,19,2,1,777,0.6979199495745352,168,0.0384615384615384,598,430,-179
598,646,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",45-2092.00,31.975,94.8,58.31,36.49,0.4735111671918673,10,5,4,6,1,1,172,0.337289029535865,706,0.037037037037037,599,-107,427
599,495,Correctional Officers and Jailers,33-3012.00,55.305,113.04,91.99,21.05,0.303080794477927,4,5,3,14,0,1,494,0.4892515923566878,495,0.037037037037037,600,105,106
